id,postcode,locality,long,lat,dc,show
10026,6000,CITY DELIVERY CENTRE,115.859912,-31.948762,Perth Metro,0
10027,6000,PERTH,115.859912,-31.948762,CITY DELIVERY CENTRE,1
10028,6000,PERTH GPO,115.859912,-31.948762,Perth Metro,0
10029,6001,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10030,6003,HIGHGATE,115.869136,-31.939272,CITY DELIVERY CENTRE,0
10031,6003,NORTHBRIDGE,115.869136,-31.939272,CITY DELIVERY CENTRE,0
10032,6004,EAST PERTH,115.874601,-31.956931,CITY DELIVERY CENTRE,1
10033,6005,KINGS PARK,115.836896,-31.95707,WEST PERTH DC,0
10034,6005,WEST PERTH,115.836896,-31.95707,WEST PERTH DC,0
10035,6006,NORTH PERTH,115.852913,-31.92934,BASSENDEAN DC,0
10036,6007,LEEDERVILLE,115.834335,-31.935675,OSBORNE PARK DC,0
16457,6007,WEST LEEDERVILLE,115.834335,-31.935675,OSBORNE PARK DC,0
16458,6008,DAGLISH,115.811432,-31.956599,NEDLANDS DC,0
16459,6008,SHENTON PARK,115.811432,-31.956599,NEDLANDS DC,0
16460,6008,SUBIACO,115.811432,-31.956599,NEDLANDS DC,0
16461,6008,SUBIACO EAST,115.811432,-31.956599,NEDLANDS DC,0
16462,6009,BROADWAY NEDLANDS,115.804692,-31.985791,NEDLANDS DC,0
16463,6009,CRAWLEY,115.804692,-31.985791,NEDLANDS DC,1
16464,6009,DALKEITH,115.804692,-31.985791,NEDLANDS DC,1
16465,6009,NEDLANDS,115.804692,-31.985791,NEDLANDS DC,1
16466,6009,NEDLANDS DC,115.804692,-31.985791,Perth Metro,0
16467,6010,CLAREMONT,115.77639,-31.971647,NEDLANDS DC,1
16468,6010,CLAREMONT NORTH,115.77639,-31.971647,NEDLANDS DC,0
16469,6010,KARRAKATTA,115.77639,-31.971647,NEDLANDS DC,0
16470,6010,MOUNT CLAREMONT,115.77639,-31.971647,NEDLANDS DC,0
16471,6010,SWANBOURNE,115.77639,-31.971647,NEDLANDS DC,0
16472,6011,COTTESLOE,115.757646,-31.996371,NEDLANDS DC,0
16473,6011,PEPPERMINT GROVE,115.757646,-31.996371,NEDLANDS DC,0
16474,6012,MOSMAN PARK,115.763404,-32.015976,NEDLANDS DC,0
16475,6014,FLOREAT,115.808169,-31.936389,OSBORNE PARK DC,1
16476,6014,FLOREAT FORUM,115.808169,-31.936389,OSBORNE PARK DC,0
16477,6014,JOLIMONT,115.808169,-31.936389,OSBORNE PARK DC,0
16478,6014,WEMBLEY,115.808169,-31.936389,Perth Metro,0
16479,6015,CITY BEACH,115.764683,-31.938454,GWELUP DC,0
16480,6016,GLENDALOUGH,115.831181,-31.921222,OSBORNE PARK DC,0
16481,6016,MOUNT HAWTHORN,115.831181,-31.921222,OSBORNE PARK DC,0
16482,6017,HERDSMAN,115.814562,-31.908357,OSBORNE PARK DC,0
16483,6017,OSBORNE PARK,115.814562,-31.908357,OSBORNE PARK DC,1
16484,6017,OSBORNE PARK DC,115.814562,-31.908357,Perth Metro,0
16485,6018,CHURCHLANDS,115.786821,-31.891957,GWELUP DC,1
16486,6018,DOUBLEVIEW,115.786821,-31.891957,GWELUP DC,0
16487,6018,GWELUP,115.786821,-31.891957,GWELUP DC,0
16488,6018,GWELUP DC,115.786821,-31.891957,Perth Metro,1
16489,6018,INNALOO,115.786821,-31.891957,GWELUP DC,1
16490,6018,KARRINYUP,115.786821,-31.891957,GWELUP DC,0
16491,6018,WOODLANDS,115.786821,-31.891957,GWELUP DC,0
16492,6019,SCARBOROUGH,115.769183,-31.90733,GWELUP DC,0
16493,6019,WEMBLEY DOWNS,115.769183,-31.90733,GWELUP DC,0
16494,6020,CARINE,115.765396,-31.852698,GWELUP DC,0
16495,6020,MARMION,115.765396,-31.852698,GWELUP DC,0
16496,6020,NORTH BEACH,115.765396,-31.852698,GWELUP DC,0
16497,6020,SORRENTO,115.765396,-31.852698,GWELUP DC,0
16498,6020,WATERMANS BAY,115.765396,-31.852698,Perth Metro,0
16499,6021,BALCATTA,115.811933,-31.871671,OSBORNE PARK DC,0
16500,6021,STIRLING,115.811933,-31.871671,OSBORNE PARK DC,0
16501,6022,HAMERSLEY,115.80924,-31.851998,WANGARA DC,0
16502,6023,DUNCRAIG,115.774028,-31.834469,WANGARA DC,0
16503,6023,GLENGARRY,115.774028,-31.834469,Perth Metro,0
16504,6024,GREENWOOD,115.803068,-31.83489,WANGARA DC,0
16505,6024,WARWICK,115.803068,-31.83489,WANGARA DC,0
16506,6025,CRAIGIE,115.754405,-31.79583,JOONDALUP DC,0
16507,6025,HILLARYS,115.754405,-31.79583,JOONDALUP DC,0
16508,6025,KALLAROO,115.754405,-31.79583,JOONDALUP DC,0
16509,6025,PADBURY,115.754405,-31.79583,JOONDALUP DC,0
16510,6026,KINGSLEY,115.799832,-31.801707,WANGARA DC,0
16511,6026,WOODVALE,115.799832,-31.801707,WANGARA DC,0
16512,6027,BELDON,115.756405,-31.763347,JOONDALUP DC,0
16513,6027,CONNOLLY,115.756405,-31.763347,JOONDALUP DC,0
16514,6027,EDGEWATER,115.756405,-31.763347,JOONDALUP DC,0
16515,6027,HEATHRIDGE,115.756405,-31.763347,JOONDALUP DC,0
16516,6027,JOONDALUP,115.756405,-31.763347,JOONDALUP DC,0
16517,6027,JOONDALUP DC,115.756405,-31.763347,Perth Metro,0
16518,6027,MULLALOO,115.756405,-31.763347,JOONDALUP DC,0
16519,6027,OCEAN REEF,115.756405,-31.763347,JOONDALUP DC,0
16520,6028,BURNS BEACH,115.747655,-31.733717,JOONDALUP DC,0
16521,6028,CURRAMBINE,115.747655,-31.733717,JOONDALUP DC,0
16522,6028,ILUKA,115.747655,-31.733717,JOONDALUP DC,0
16523,6028,KINROSS,115.747655,-31.733717,JOONDALUP DC,0
16524,6029,TRIGG,115.755689,-31.876897,GWELUP DC,0
16525,6030,CLARKSON,115.711684,-31.687341,JOONDALUP DC,0
16526,6030,MERRIWA,115.711684,-31.687341,JOONDALUP DC,0
16527,6030,MINDARIE,115.711684,-31.687341,JOONDALUP DC,0
16528,6030,QUINNS ROCKS,115.711684,-31.687341,JOONDALUP DC,0
9818,6030,RIDGEWOOD,115.711684,-31.687341,JOONDALUP DC,0
9819,6030,TAMALA PARK,115.711684,-31.687341,JOONDALUP DC,0
9820,6031,BANKSIA GROVE,115.772138,-31.692538,JOONDALUP DC,0
9821,6031,CARRAMAR,115.772138,-31.692538,JOONDALUP DC,0
9822,6031,NEERABUP,115.772138,-31.692538,JOONDALUP DC,0
9823,6032,NOWERGUP,115.74887,-31.643227,JOONDALUP DC,0
9824,6033,CARABOODA,115.711357,-31.609115,JOONDALUP DC,0
9825,6034,EGLINTON,115.663878,-31.585614,JOONDALUP DC,0
9826,6035,YANCHEP,115.729901,-31.524716,JOONDALUP DC,0
9827,6036,BUTLER,115.70986,-31.649385,JOONDALUP DC,0
9828,6036,JINDALEE,115.70986,-31.649385,JOONDALUP DC,0
9829,6037,TWO ROCKS,115.616105,-31.48847,JOONDALUP DC,0
9830,6038,ALKIMOS,115.723047,-32.289149,JOONDALUP DC,0
9831,6041,CARABAN,115.568551,-31.379673,JOONDALUP DC,0
9832,6041,GABBADAH,115.568551,-31.379673,JOONDALUP DC,0
9833,6041,GUILDERTON,115.568551,-31.379673,JOONDALUP DC,0
9834,6041,WILBINGA,115.568551,-31.379673,JOONDALUP DC,0
9835,6041,WOODRIDGE,115.568551,-31.379673,JOONDALUP DC,0
9836,6042,SEABIRD,115.508625,-31.254414,JOONDALUP DC,0
9837,6043,BRETON BAY,115.424522,-31.141763,JOONDALUP DC,0
9838,6043,LEDGE POINT,115.424522,-31.141763,JOONDALUP DC,0
9839,6044,KARAKIN,115.424656,-30.972846,JOONDALUP DC,0
9840,6044,LANCELIN,115.424656,-30.972846,JOONDALUP DC,0
9841,6044,NILGEN,115.424656,-30.972846,JOONDALUP DC,0
9842,6044,WEDGE ISLAND,115.424656,-30.972846,JOONDALUP DC,0
9843,6050,COOLBINIA,115.871864,-31.930574,BASSENDEAN DC,0
9844,6050,MENORA,115.871864,-31.930574,BASSENDEAN DC,0
9845,6050,MOUNT LAWLEY,115.871864,-31.930574,BASSENDEAN DC,0
9846,6051,MAYLANDS,115.899589,-31.938107,BASSENDEAN DC,0
9847,6052,BEDFORD,115.883976,-31.915463,BASSENDEAN DC,0
9848,6052,INGLEWOOD,115.883976,-31.915463,BASSENDEAN DC,0
9849,6053,BAYSWATER,115.914851,-31.920863,BASSENDEAN DC,0
9850,6054,ASHFIELD,115.942572,-31.901801,BASSENDEAN DC,0
9851,6054,BASSENDEAN,115.942572,-31.901801,BASSENDEAN DC,0
9852,6054,BASSENDEAN DC,115.942572,-31.901801,Perth Metro,0
9853,6054,EDEN HILL,115.942572,-31.901801,BASSENDEAN DC,0
9854,6054,KIARA,115.942572,-31.901801,BASSENDEAN DC,0
9855,6054,LOCKRIDGE,115.942572,-31.901801,BASSENDEAN DC,0
21757,6055,BRABHAM,115.9734135,-31.82796346,Perth Metro,0
21758,6055,BUSHMEAD,116.0299538,-31.92821488,Perth Metro,0
9856,6055,CAVERSHAM,115.980754,-31.842527,MIDLAND DC,0
21759,6055,DAYTON,115.9743113,-31.85453394,Perth Metro,0
9857,6055,GUILDFORD,115.980754,-31.842527,MIDLAND DC,0
9858,6055,HAZELMERE,115.980754,-31.842527,MIDLAND DC,0
9859,6055,HENLEY BROOK,115.980754,-31.842527,MIDLAND DC,0
9860,6055,SOUTH GUILDFORD,115.980754,-31.842527,MIDLAND DC,0
9861,6055,WEST SWAN,115.980754,-31.842527,MIDLAND DC,0
9862,6056,BASKERVILLE,116.0261,-31.838398,MIDLAND DC,0
9863,6056,BELLEVUE,116.0261,-31.838398,MIDLAND DC,0
9864,6056,BOYA,116.0261,-31.838398,MIDLAND DC,0
9865,6056,GREENMOUNT,116.0261,-31.838398,MIDLAND DC,0
9866,6056,HELENA VALLEY,116.0261,-31.838398,MIDLAND DC,0
9867,6056,HERNE HILL,116.0261,-31.838398,MIDLAND DC,0
9868,6056,JANE BROOK,116.0261,-31.838398,MIDLAND DC,0
9869,6056,KOONGAMIA,116.0261,-31.838398,MIDLAND DC,0
9870,6056,MIDDLE SWAN,116.0261,-31.838398,MIDLAND DC,0
9871,6056,MIDLAND,116.0261,-31.838398,MIDLAND DC,0
9872,6056,MIDVALE,116.0261,-31.838398,MIDLAND DC,0
9873,6056,MILLENDON,116.0261,-31.838398,MIDLAND DC,0
9874,6056,RED HILL,116.0261,-31.838398,MIDLAND DC,0
9875,6056,STRATTON,116.0261,-31.838398,MIDLAND DC,0
9876,6056,SWAN VIEW,116.0261,-31.838398,MIDLAND DC,0
9877,6056,VIVEASH,116.0261,-31.838398,MIDLAND DC,0
9878,6056,WOODBRIDGE,116.0261,-31.838398,MIDLAND DC,0
9879,6057,HIGH WYCOMBE,116.004245,-31.94994,WALLISTON DC,0
9880,6057,MAIDA VALE,116.004245,-31.94994,WALLISTON DC,0
9881,6058,FORRESTFIELD,116.006688,-31.985241,WELSHPOOL DC,0
9882,6059,DIANELLA,115.861726,-31.882862,MALAGA DC,0
9883,6060,DOG SWAMP,115.840879,-31.903241,OSBORNE PARK DC,0
9884,6060,JOONDANNA,115.840879,-31.903241,OSBORNE PARK DC,0
9885,6060,TUART HILL,115.840879,-31.903241,OSBORNE PARK DC,0
9886,6060,YOKINE,115.840879,-31.903241,OSBORNE PARK DC,0
21760,6060,YOKINE SOUTH,115.84939,-31.89415,Perth Metro,0
9887,6061,BALGA,115.843478,-31.864113,MALAGA DC,0
9888,6061,MIRRABOOKA,115.843478,-31.864113,MALAGA DC,0
9889,6061,NOLLAMARA,115.843478,-31.864113,MALAGA DC,1
9890,6061,WESTMINSTER,115.843478,-31.864113,MALAGA DC,0
16313,6062,EMBLETON,115.89088,-31.886322,BASSENDEAN DC,0
16314,6062,MORLEY,115.89088,-31.886322,BASSENDEAN DC,0
16315,6062,NORANDA,115.89088,-31.886322,BASSENDEAN DC,0
16316,6063,BEECHBORO,115.937824,-31.866822,BASSENDEAN DC,0
21761,6063,BENNETT SPRINGS,115.9421996,-31.8589186,Perth Metro,0
16317,6064,ALEXANDER HEIGHTS,115.849098,-31.835333,MALAGA DC,0
16318,6064,GIRRAWHEEN,115.849098,-31.835333,MALAGA DC,0
16319,6064,KOONDOOLA,115.849098,-31.835333,MALAGA DC,0
16320,6064,MARANGAROO,115.849098,-31.835333,MALAGA DC,0
16321,6065,ASHBY,115.845329,-31.69444,WANGARA DC,0
16322,6065,DARCH,115.845329,-31.69444,WANGARA DC,0
16323,6065,GNANGARA,115.845329,-31.69444,WANGARA DC,0
16324,6065,HOCKING,115.845329,-31.69444,WANGARA DC,0
16325,6065,JANDABUP,115.845329,-31.69444,WANGARA DC,0
16326,6065,KINGSWAY,115.845329,-31.69444,WANGARA DC,0
16327,6065,LANDSDALE,115.845329,-31.69444,WANGARA DC,0
16328,6065,LEXIA,115.845329,-31.69444,WANGARA DC,0
16329,6065,MADELEY,115.845329,-31.69444,WANGARA DC,0
16330,6065,MARIGINIUP,115.845329,-31.69444,WANGARA DC,0
16331,6065,MELALEUCA,115.845329,-31.69444,WANGARA DC,0
16332,6065,PEARSALL,115.845329,-31.69444,WANGARA DC,0
16333,6065,PINJAR,115.845329,-31.69444,WANGARA DC,0
16334,6065,SINAGRA,115.845329,-31.69444,WANGARA DC,0
16335,6065,TAPPING,115.845329,-31.69444,WANGARA DC,0
16336,6065,WANGARA,115.845329,-31.69444,WANGARA DC,0
16337,6065,WANGARA DC,115.845329,-31.69444,Swan Valley,0
16338,6065,WANNEROO,115.845329,-31.69444,WANGARA DC,0
16339,6066,BALLAJURA,115.896508,-31.84269,MALAGA DC,0
16340,6067,CULLACABARDEE,115.899644,-31.816059,BASSENDEAN DC,0
16341,6068,WHITEMAN,115.941108,-31.826199,MIDLAND DC,0
21762,6069,AVELEY,115.989248,-31.78156868,Swan Valley,0
16342,6069,BELHUS,116.007663,-31.771612,MIDLAND DC,0
16343,6069,BRIGADOON,116.007663,-31.771612,MIDLAND DC,0
16344,6069,ELLENBROOK,116.007663,-31.771612,MIDLAND DC,0
16345,6069,ELLENBROOK EAST,116.007663,-31.771612,Swan Valley,0
16346,6069,THE VINES,116.007663,-31.771612,MIDLAND DC,0
16347,6069,UPPER SWAN,116.007663,-31.771612,MIDLAND DC,0
16348,6070,DARLINGTON,116.079266,-31.929036,MIDLAND DC,0
16349,6071,GLEN FORREST,116.100432,-31.889087,MUNDARING DC,0
16350,6071,HOVEA,116.100432,-31.889087,MUNDARING DC,0
16351,6072,MAHOGANY CREEK,116.132045,-31.907828,MUNDARING DC,0
16352,6073,MUNDARING,116.28143,-31.949349,MUNDARING DC,0
16353,6073,MUNDARING DC,116.28143,-31.949349,Perth Metro,0
16354,6073,MUNDARING WEIR,116.28143,-31.949349,Perth Metro,0
16355,6074,SAWYERS VALLEY,116.20454,-31.896593,MUNDARING DC,0
16356,6076,BICKLEY,116.208263,-32.108961,WALLISTON DC,0
16357,6076,CARMEL,116.208263,-32.108961,WALLISTON DC,0
16358,6076,GOOSEBERRY HILL,116.208263,-32.108961,WALLISTON DC,0
16359,6076,HACKETTS GULLY,116.208263,-32.108961,WALLISTON DC,0
16360,6076,KALAMUNDA,116.208263,-32.108961,WALLISTON DC,0
16361,6076,LESMURDIE,116.208263,-32.108961,WALLISTON DC,0
16362,6076,PAULLS VALLEY,116.208263,-32.108961,WALLISTON DC,0
16363,6076,PICKERING BROOK,116.208263,-32.108961,WALLISTON DC,0
16364,6076,PIESSE BROOK,116.208263,-32.108961,WALLISTON DC,0
16365,6076,RESERVOIR,116.208263,-32.108961,WALLISTON DC,0
16366,6076,WALLISTON,116.208263,-32.108961,WALLISTON DC,0
16367,6076,WALLISTON DC,116.208263,-32.108961,Perth Metro,0
42,6077,GNANGARA,115.845329,-31.69444,,0
43,6077,JANDABUP,115.845329,-31.69444,,0
44,6078,MARIGINIUP,115.845329,-31.69444,,0
45,6078,PINJAR,115.845329,-31.69444,,0
46,6079,LEXIA,115.845329,-31.69444,,0
47,6079,MELALEUCA,115.845329,-31.69444,,0
16368,6081,PARKERVILLE,116.146074,-31.876046,MUNDARING DC,0
16369,6081,STONEVILLE,116.146074,-31.876046,MUNDARING DC,0
16370,6082,BAILUP,116.295706,-31.738368,MUNDARING DC,0
16371,6082,MOUNT HELENA,116.295706,-31.738368,MUNDARING DC,0
16372,6083,GIDGEGANNUP,116.196639,-31.793051,MUNDARING DC,0
16373,6083,MORANGUP,116.196639,-31.793051,MUNDARING DC,0
16374,6084,AVON VALLEY NATIONAL PARK,116.072828,-31.622021,BULLSBROOK LPO,0
16375,6084,BULLSBROOK,116.072828,-31.622021,BULLSBROOK LPO,0
16376,6084,CHITTERING,116.072828,-31.622021,BULLSBROOK LPO,0
16377,6084,LOWER CHITTERING,116.072828,-31.622021,BULLSBROOK LPO,0
16378,6084,WALYUNGA NATIONAL PARK,116.072828,-31.622021,BULLSBROOK LPO,0
16379,6090,MALAGA,115.894254,-31.862589,MALAGA DC,0
16380,6100,BURSWOOD,115.896029,-31.971725,BENTLEY DC,0
16381,6100,LATHLAIN,115.896029,-31.971725,BENTLEY DC,0
16382,6100,VICTORIA PARK,115.896029,-31.971725,BENTLEY DC,0
16383,6101,CARLISLE,115.908576,-31.985247,BENTLEY DC,0
16384,6101,CARLISLE NORTH,115.908576,-31.985247,BENTLEY DC,0
16385,6101,CARLISLE SOUTH,115.908576,-31.985247,BENTLEY DC,0
16386,6101,EAST VICTORIA PARK,115.908576,-31.985247,BENTLEY DC,0
16387,6102,BENTLEY,115.904425,-32.005644,BENTLEY DC,0
16388,6102,BENTLEY DC,115.904425,-32.005644,Perth Metro,0
21763,6102,BENTLEY SOUTH,115.918975,-32.001778,Perth Metro,0
16389,6102,ST JAMES,115.904425,-32.005644,BENTLEY DC,0
16390,6103,RIVERVALE,115.913458,-31.960364,WELSHPOOL DC,0
16391,6104,ASCOT,115.977633,-31.965498,WELSHPOOL DC,0
16392,6104,BELMONT,115.977633,-31.965498,WELSHPOOL DC,0
16393,6104,REDCLIFFE,115.977633,-31.965498,WELSHPOOL DC,0
16394,6105,CLOVERDALE,115.963293,-31.95388,WELSHPOOL DC,0
16395,6105,KEWDALE,115.963293,-31.95388,WELSHPOOL DC,0
16396,6105,PERTH AIRPORT,115.963293,-31.95388,WELSHPOOL DC,0
16397,6106,WELSHPOOL,115.945564,-31.992082,WELSHPOOL DC,0
16398,6106,WELSHPOOL DC,115.945564,-31.992082,Perth Metro,0
16399,6107,BECKENHAM,115.967142,-32.017663,WELSHPOOL DC,0
16400,6107,CANNINGTON,115.967142,-32.017663,WELSHPOOL DC,0
16401,6107,EAST CANNINGTON,115.967142,-32.017663,WELSHPOOL DC,0
16402,6107,KENWICK,115.967142,-32.017663,WELSHPOOL DC,0
16403,6107,QUEENS PARK,115.967142,-32.017663,WELSHPOOL DC,0
16404,6107,WATTLE GROVE,115.967142,-32.017663,WELSHPOOL DC,0
16405,6107,WILSON,115.967142,-32.017663,WELSHPOOL DC,0
16406,6108,THORNLIE,115.953584,-32.06089,CANNING VALE DC,0
16407,6109,MADDINGTON,116.013165,-32.039897,KELMSCOTT DC,0
16408,6109,ORANGE GROVE,116.013165,-32.039897,KELMSCOTT DC,0
16409,6110,GOSNELLS,116.008603,-32.078535,KELMSCOTT DC,0
16410,6110,HUNTINGDALE,116.008603,-32.078535,KELMSCOTT DC,0
16411,6110,MARTIN,116.008603,-32.078535,KELMSCOTT DC,0
16412,6110,SOUTHERN RIVER,116.008603,-32.078535,KELMSCOTT DC,0
17685,6111,ASHENDON,116.192636,-32.10398,Perth Metro,0
17684,6111,CAMILLO,116.192636,-32.10398,Perth Metro,0
16413,6111,CANNING MILLS,116.095955,-32.09788,KELMSCOTT DC,0
16414,6111,CHAMPION LAKES,116.095955,-32.09788,KELMSCOTT DC,0
16415,6111,KARRAGULLEN,116.095955,-32.09788,KELMSCOTT DC,0
16416,6111,KELMSCOTT,116.095955,-32.09788,KELMSCOTT DC,0
16417,6111,KELMSCOTT DC,116.095955,-32.09788,Perth Metro,0
17683,6111,LESLEY,116.192636,-32.10398,Perth Metro,0
16418,6111,ROLEYSTONE,116.095955,-32.09788,KELMSCOTT DC,0
16419,6111,WESTFIELD,116.095955,-32.09788,KELMSCOTT DC,0
16420,6112,ARMADALE,115.997934,-32.158675,KELMSCOTT DC,0
16421,6112,BEDFORDALE,115.997934,-32.158675,KELMSCOTT DC,0
16422,6112,BROOKDALE,115.997934,-32.158675,KELMSCOTT DC,0
16423,6112,FORRESTDALE,115.997934,-32.158675,KELMSCOTT DC,0
17680,6112,HARRISDALE,116.008274,-32.152386,Perth Metro,0
17681,6112,HAYNES,116.008274,-32.152386,Perth Metro,0
17682,6112,HILBERT,116.008274,-32.152386,Perth Metro,0
16424,6112,MOUNT NASURA,115.997934,-32.158675,KELMSCOTT DC,0
16425,6112,MOUNT RICHON,115.997934,-32.158675,KELMSCOTT DC,0
17679,6112,PIARA WATERS,116.008274,-32.152386,Perth Metro,0
16426,6112,SEVILLE GROVE,115.997934,-32.158675,KELMSCOTT DC,0
16427,6112,WUNGONG,115.997934,-32.158675,KELMSCOTT DC,0
16428,6121,OAKFORD,115.916459,-32.208934,KELMSCOTT DC,0
16429,6121,OLDBURY,115.916459,-32.208934,KELMSCOTT DC,0
16430,6122,BYFORD,116.0072,-32.221725,KELMSCOTT DC,0
16431,6122,CARDUP,116.0072,-32.221725,KELMSCOTT DC,0
16432,6122,DARLING DOWNS,116.0072,-32.221725,KELMSCOTT DC,0
16433,6122,KARRAKUP,116.0072,-32.221725,KELMSCOTT DC,0
16434,6123,MUNDIJONG,115.98589,-32.295176,KELMSCOTT DC,0
16435,6123,WHITBY,115.98589,-32.295176,KELMSCOTT DC,0
16436,6124,JARRAHDALE,116.072494,-32.338316,KELMSCOTT DC,0
16437,6125,HOPELAND,115.901277,-32.364427,KELMSCOTT DC,0
16438,6125,MARDELLA,115.901277,-32.364427,KELMSCOTT DC,0
16439,6125,SERPENTINE,115.901277,-32.364427,KELMSCOTT DC,0
16440,6126,KEYSBROOK,115.977043,-32.440033,KELMSCOTT DC,0
16441,6147,LANGFORD,115.941353,-32.043771,CANNING VALE DC,0
16442,6147,LYNWOOD,115.941353,-32.043771,CANNING VALE DC,0
16443,6147,PARKWOOD,115.941353,-32.043771,CANNING VALE DC,0
16444,6148,FERNDALE,115.924691,-32.030183,CANNING VALE DC,0
16445,6148,RIVERTON,115.924691,-32.030183,CANNING VALE DC,0
16446,6148,ROSSMOYNE,115.924691,-32.030183,CANNING VALE DC,0
16447,6148,SHELLEY,115.924691,-32.030183,CANNING VALE DC,0
16448,6149,BULL CREEK,115.858679,-32.064941,CANNING VALE DC,0
16449,6149,LEEMING,115.858679,-32.064941,CANNING VALE DC,0
16450,6150,BATEMAN,115.833608,-32.061682,PALMYRA DC,0
16451,6150,MURDOCH,115.833608,-32.061682,PALMYRA DC,0
16452,6150,WINTHROP,115.833608,-32.061682,PALMYRA DC,0
16453,6151,KENSINGTON,115.869482,-31.982199,BENTLEY DC,0
16454,6151,SOUTH PERTH,115.869482,-31.982199,BENTLEY DC,0
16455,6151,SOUTH PERTH ANGELO ST,115.869482,-31.982199,BENTLEY DC,0
16456,6152,COMO,115.870058,-32.008509,BENTLEY DC,0
16169,6152,KARAWARA,115.870058,-32.008509,BENTLEY DC,0
16170,6152,MANNING,115.870058,-32.008509,BENTLEY DC,0
16171,6152,SALTER POINT,115.870058,-32.008509,BENTLEY DC,0
16172,6152,WATERFORD,115.870058,-32.008509,BENTLEY DC,0
16173,6153,APPLECROSS,115.837525,-32.024363,PALMYRA DC,0
16174,6153,APPLECROSS NORTH,115.837525,-32.024363,Perth Metro,0
16175,6153,ARDROSS,115.837525,-32.024363,PALMYRA DC,0
16176,6153,BRENTWOOD,115.837525,-32.024363,PALMYRA DC,0
16177,6153,CANNING BRIDGE APPLECROSS,115.837525,-32.024363,Perth Metro,0
16178,6153,MOUNT PLEASANT,115.837525,-32.024363,PALMYRA DC,0
16179,6154,ALFRED COVE,115.825994,-32.040061,PALMYRA DC,0
16180,6154,BOORAGOON,115.825994,-32.040061,PALMYRA DC,0
16181,6154,MYAREE,115.825994,-32.040061,PALMYRA DC,0
16182,6155,CANNING VALE,115.890779,-32.061501,CANNING VALE DC,0
16183,6155,CANNING VALE DC,115.890779,-32.061501,Perth Metro,0
16184,6155,CANNING VALE SOUTH,115.890779,-32.061501,CANNING VALE DC,0
16185,6155,WILLETTON,115.890779,-32.061501,CANNING VALE DC,0
16186,6156,ATTADALE,115.800233,-32.03954,PALMYRA DC,0
16187,6156,MELVILLE,115.800233,-32.03954,PALMYRA DC,0
16188,6156,WILLAGEE,115.800233,-32.03954,PALMYRA DC,0
16189,6156,WILLAGEE CENTRAL,115.800233,-32.03954,PALMYRA DC,0
16190,6157,BICTON,115.783732,-32.038228,PALMYRA DC,0
16191,6157,PALMYRA,115.783732,-32.038228,PALMYRA DC,0
16192,6157,PALMYRA DC,115.783732,-32.038228,Perth Metro,0
16193,6158,EAST FREMANTLE,115.766561,-32.038541,PALMYRA DC,0
16194,6159,NORTH FREMANTLE,115.750311,-32.035224,PALMYRA DC,0
16195,6160,FREMANTLE,115.754545,-32.054065,PALMYRA DC,0
16196,6161,ROTTNEST ISLAND,115.520516,-32.005554,PALMYRA DC,0
16197,6162,BEACONSFIELD,115.759022,-32.068768,PALMYRA DC,0
16198,6162,SOUTH FREMANTLE,115.759022,-32.068768,PALMYRA DC,0
16199,6162,WHITE GUM VALLEY,115.759022,-32.068768,PALMYRA DC,0
16200,6163,BIBRA LAKE,115.798722,-32.084784,BIBRA LAKE DC,0
16201,6163,BIBRA LAKE DC,115.798722,-32.084784,Perth Metro,0
16202,6163,COOLBELLUP,115.798722,-32.084784,BIBRA LAKE DC,0
16203,6163,HAMILTON HILL,115.798722,-32.084784,BIBRA LAKE DC,0
16204,6163,HILTON,115.798722,-32.084784,Perth Metro,0
16205,6163,KARDINYA,115.798722,-32.084784,BIBRA LAKE DC,0
21764,6163,NORTH COOGEE,115.759389,-32.09300032,Perth Metro,0
16206,6163,NORTH LAKE,115.798722,-32.084784,BIBRA LAKE DC,0
16207,6163,O'CONNOR,115.798722,-32.084784,BIBRA LAKE DC,0
16208,6163,SAMSON,115.798722,-32.084784,BIBRA LAKE DC,0
16209,6163,SPEARWOOD,115.798722,-32.084784,BIBRA LAKE DC,0
16210,6164,ATWELL,115.854584,-32.131993,BIBRA LAKE DC,0
16211,6164,AUBIN GROVE,115.854584,-32.131993,BIBRA LAKE DC,0
16212,6164,BANJUP,115.854584,-32.131993,BIBRA LAKE DC,0
16213,6164,BEELIAR,115.854584,-32.131993,BIBRA LAKE DC,0
21765,6164,COCKBURN CENTRAL,115.8477911,-32.1212865,Perth Metro,0
16214,6164,HAMMOND PARK,115.854584,-32.131993,BIBRA LAKE DC,0
16215,6164,JANDAKOT,115.854584,-32.131993,BIBRA LAKE DC,0
16216,6164,SOUTH LAKE,115.854584,-32.131993,BIBRA LAKE DC,0
16217,6164,SUCCESS,115.854584,-32.131993,BIBRA LAKE DC,0
21766,6164,TREEBY,115.8928346,-32.12303469,Perth Metro,0
16218,6164,YANGEBUP,115.854584,-32.131993,BIBRA LAKE DC,0
16219,6165,HOPE VALLEY,115.799431,-32.19598,ROCKINGHAM DC,0
16220,6165,NAVAL BASE,115.799431,-32.19598,ROCKINGHAM DC,0
16221,6166,COOGEE,115.790704,-32.158361,BIBRA LAKE DC,0
16222,6166,HENDERSON,115.790704,-32.158361,BIBRA LAKE DC,0
22834,6166,LAKE COOGEE,0,0,,0
